id,name,sex,age,height,weight,team,noc,year,season,city,sport,event_x,medal,event_y,substance,flagged,result,result_100m_mens_london,result_100m_womens_rio,result_100m_womens_london,result_200m_mens_rio,result_200m_mens_london,result_200m_womens_rio,result_200m_womens_london,result_110h_mens_rio,result_110h_mens_london,result_100h_womens_rio,result_100h_womens_london,result_3000steep_mens_rio,result_3000steep_mens_london,result_3000steep_womens_rio,result_3000steep_womens_london,result_marathon_mens_rio,result_marathon_mens_london,result_marathon_womens_rio,result_marathon_womens_london,result_20km_mens_rio,result_20km_mens_london,result_20km_womens_rio,result_20km_womens_london,result_400m_mens_rio,result_400m_mens_london,result_400m_womens_rio,result_400m_womens_london,result_5000m_mens_rio,result_5000m_mens_london,result_5000m_womens_rio,result_5000m_womens_london,result_800m_mens_rio,result_800m_mens_london,result_800m_womens_rio,result_800m_womens_london,result_discus_mens_rio,result_discus_mens_london,result_discus_womens_rio,result_discus_womens_london
1488,harry aryeetey,M,27.0,180.0,87.0,Great Britain,GBR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,souad salem,F,33.0,158.0,50.0,Algeria,ALG,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,2:31:15,,,,,,,,,,,,,,,,,,,,
1527,souad salem,F,37.0,158.0,50.0,Algeria,ALG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,2:31:15,,,,,,,,,,,,,,,,,,,,
1561,mobolade ajomale,M,20.0,180.0,62.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,stella akakpo,F,22.0,166.0,60.0,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,meryem meryem,F,23.0,171.0,51.0,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,tark akda,M,24.0,176.0,60.0,Turkey,TUR,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,tark akda,M,28.0,176.0,60.0,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,morolake akinosun,F,22.0,163.0,61.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,malika akkaoui,F,24.0,160.0,49.0,Morocco,MAR,2012,Summer,London,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:00.32,,,,
1696,malika akkaoui,F,24.0,160.0,49.0,Morocco,MAR,2012,Summer,London,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:01.78,,,,
1696,malika akkaoui,F,28.0,160.0,49.0,Morocco,MAR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:00.32,,,,
1696,malika akkaoui,F,28.0,160.0,49.0,Morocco,MAR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:01.78,,,,
1696,malika akkaoui,F,28.0,160.0,49.0,Morocco,MAR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,halil akka,M,33.0,175.0,58.0,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,shirin akter,F,21.0,159.0,50.0,Bangladesh,BAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,noah akwu,M,21.0,160.0,74.0,Nigeria,NGR,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,mazoon alawi,F,18.0,182.0,,Oman,OMA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,ali amri,M,27.0,155.0,51.0,Saudi Arabia,KSA,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,8:26.22,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,tariq amri,M,25.0,165.0,49.0,Saudi Arabia,KSA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:26.90,,,,,,,,,,,
1817,mohamed azemi,M,30.0,178.0,64.0,Kuwait,KUW,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,sultan dawoodi,M,27.0,192.0,86.0,Saudi Arabia,KSA,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54,,
1856,sultan dawoodi,M,31.0,192.0,86.0,Saudi Arabia,KSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54,,
1901,bahaa farra,M,21.0,175.0,65.0,Palestine,PLE,2012,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.93,,,,,,,,,,,,,,
1906,mostafa gamel,M,23.0,191.0,96.0,Egypt,EGY,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,nabil garbi,M,18.0,175.0,65.0,Yemen,YEM,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,mohamad garni,M,20.0,179.0,55.0,Qatar,QAT,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,shinoona habsi,F,19.0,162.0,60.0,Oman,OMA,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,hussain hamdah,M,29.0,,,Saudi Arabia,KSA,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,dalal harith,F,16.0,160.0,55.0,Qatar,QAT,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,barakat harthi,M,24.0,173.0,67.0,Oman,OMA,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,barakat harthi,M,28.0,173.0,67.0,Oman,OMA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,abdullah joud,M,37.0,178.0,60.0,Saudi Arabia,KSA,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,hajar khaldi,F,21.0,160.0,45.0,Bahrain,BRN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,noor malki,F,17.0,155.0,43.0,Qatar,QAT,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,moukheld outaibi,M,36.0,163.0,60.0,Saudi Arabia,KSA,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31.47,,,,,,,,,,
2090,moukheld outaibi,M,36.0,163.0,60.0,Saudi Arabia,KSA,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,moukheld outaibi,M,40.0,163.0,60.0,Saudi Arabia,KSA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:31.47,,,,,,,,,,
2106,samira raf,F,38.0,156.0,49.0,Morocco,MAR,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,mayada sayad,F,23.0,,,Palestine,PLE,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,fawaz shammari,M,35.0,182.0,76.0,Kuwait,KUW,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,hicham siguni,M,19.0,172.0,61.0,Morocco,MAR,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,hicham siguni,M,23.0,172.0,61.0,Morocco,MAR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,saud zaabi,M,27.0,,,United Arab Emirates,UAE,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,ali zinkawi,M,28.0,195.0,102.5,Kuwait,KUW,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,danielle alakija,F,16.0,182.0,71.0,Fiji,FIJ,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77,,,,,,,,,,,,
2236,salima alami,F,28.0,179.0,58.0,Morocco,MAR,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:44.62,,,,,,,,,,,,,,,,,,,,,,,,
2236,salima alami,F,32.0,179.0,58.0,Morocco,MAR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,9:44.62,,,,,,,,,,,,,,,,,,,,,,,,
2239,yenew getahun,M,22.0,178.0,57.0,Ethiopia,ETH,2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,janice alatoa,F,23.0,166.0,55.0,Vanuatu,VAN,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,dailenys pacheco,F,20.0,163.0,56.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,aurelie alcindor,F,22.0,169.0,47.0,Mauritius,MRI,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,kyle alcorn,M,27.0,185.0,82.0,United States,USA,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,8:37.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,yamil pozo,F,39.0,173.0,62.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,eric alejandro,M,26.0,180.0,81.0,Puerto Rico,PUR,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,eric alejandro,M,30.0,180.0,81.0,Puerto Rico,PUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,virgilijus alekna,M,40.0,200.0,130.0,Lithuania,LTU,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38,,
2469,virgilijus alekna,M,40.0,200.0,130.0,Lithuania,LTU,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88,,
2506,denis alekseyev,M,24.0,185.0,76.0,Russia,RUS,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,habitam alemu,F,19.0,171.0,52.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:00.07,,,,,
2564,ayanna alexander,F,30.0,171.0,60.0,Trinidad and Tobago,TTO,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,j'maal alexander,M,18.0,178.0,64.0,British Virgin Islands,IVB,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,kineke alexander,F,26.0,178.0,65.0,Saint Vincent and the Grenadines,VIN,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,kineke alexander,F,30.0,178.0,65.0,Saint Vincent and the Grenadines,VIN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,khaido alexouli,F,25.0,180.0,60.0,Greece,GRE,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,ahmed ali,M,22.0,173.0,75.0,Sudan,SUD,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,belal ali,M,23.0,170.0,61.0,Bahrain,BRN,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,kame ali,M,28.0,185.0,84.0,Madagascar,MAD,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,kame ali,M,32.0,185.0,84.0,Madagascar,MAD,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,liaqat ali,M,28.0,,,Pakistan,PAK,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,mehboob ali,M,26.0,,,Pakistan,PAK,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,nia ali,F,27.0,170.0,65.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver,,,,,,,,,,,,,,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,zourah ali,F,17.0,162.0,53.0,Djibouti,DJI,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:05.37,,,,,,,,,,,,
2719,bibiro taher,F,28.0,160.0,44.0,Chad,CHA,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,hamza ali,M,37.0,186.0,130.0,Bosnia and Herzegovina,BIH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,antonio alkana,M,26.0,183.0,76.0,South Africa,RSA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,devon allen,M,21.0,185.0,84.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,nathon allen,M,20.0,178.0,,Jamaica,JAM,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,ade forte,M,23.0,180.0,73.0,Trinidad and Tobago,TTO,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,miguel condo,M,27.0,165.0,55.0,Ecuador,ECU,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,miguel condo,M,31.0,165.0,55.0,Ecuador,ECU,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,rose blanco,F,20.0,165.0,53.0,Cuba,CUB,2012,Summer,London,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,rose blanco,F,24.0,165.0,53.0,Cuba,CUB,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,joo almeida,M,24.0,185.0,88.0,Portugal,POR,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,uzodinma alozie,M,25.0,171.0,79.0,Australia,AUS,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,alberto muoz,M,25.0,191.0,78.0,Mexico,MEX,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,higor alves,M,22.0,183.0,64.0,Brazil,BRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,mohammed geleto,M,18.0,165.0,58.0,Ethiopia,ETH,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:43.20,,,,,,
3280,mohammed geleto,M,18.0,165.0,58.0,Ethiopia,ETH,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:44.34,,,,,,
3280,mohammed geleto,M,18.0,165.0,58.0,Ethiopia,ETH,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:47.34,,,,,,
3280,mohammed geleto,M,22.0,165.0,58.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:43.20,,,,,,
3280,mohammed geleto,M,22.0,165.0,58.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:44.34,,,,,,
3280,mohammed geleto,M,22.0,165.0,58.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:47.34,,,,,,
3284,alex amankwah,M,24.0,,,Ghana,GHA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,hailemariyam tegen,M,19.0,175.0,64.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,nauraj singh,M,24.0,193.0,70.0,Malaysia,MAS,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,eyawomano amata,F,24.0,191.0,63.0,Nigeria,NGR,2012,Summer,London,Athletics,Athletics Women's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,eyawomano amata,F,28.0,191.0,63.0,Nigeria,NGR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,kim amb,M,21.0,180.0,87.0,Sweden,SWE,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340,kim amb,M,26.0,180.0,87.0,Sweden,SWE,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,christine amertil,F,32.0,168.0,54.0,Bahamas,BAH,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,christine amertil,F,36.0,168.0,54.0,Bahamas,BAH,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,nijel amos,M,18.0,179.0,60.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:41.73,,,,,,
3512,nijel amos,M,18.0,179.0,60.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:44.54,,,,,,
3512,nijel amos,M,18.0,179.0,60.0,Botswana,BOT,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:45.90,,,,,,
3512,nijel amos,M,22.0,179.0,60.0,Botswana,BOT,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:41.73,,,,,,
3512,nijel amos,M,22.0,179.0,60.0,Botswana,BOT,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:44.54,,,,,,
3512,nijel amos,M,22.0,179.0,60.0,Botswana,BOT,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:45.90,,,,,,
3515,paulo lokoro,M,24.0,170.0,61.0,Refugee Olympic Athletes,ROT,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,john ampomah,M,26.0,191.0,100.0,Ghana,GHA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,janet amponsah,F,23.0,171.0,52.0,Ghana,GHA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,janet amponsah,F,23.0,171.0,52.0,Ghana,GHA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,oluwatobiloba amusan,F,19.0,,55.0,Nigeria,NGR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,an ki,F,24.0,161.0,46.0,South Korea,KOR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,phara anacharsis,F,28.0,177.0,58.0,France,FRA,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,phara anacharsis,F,32.0,177.0,58.0,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,phara anacharsis,F,32.0,177.0,58.0,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,khrysoula anagnostopoulou,F,24.0,175.0,85.0,Greece,GRE,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,anis ananenko,M,26.0,176.0,65.0,Belarus,BLR,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
